20190610 09:00:11,3476.0000,1262.0000,713862.0000,713758.0000,3470.0000,3476.0000,3463.0000
20190610 09:00:12,3475.0000,1276.0000,713854.0000,713758.0000,3470.0000,3476.0000,3463.0000
20190610 09:00:12,3476.0000,1300.0000,713842.0000,713758.0000,3470.0000,3476.0000,3463.0000
20190610 09:00:13,3476.0000,1308.0000,713838.0000,713758.0000,3470.0000,3476.0000,3463.0000
20190610 09:00:13,3477.0000,1326.0000,713836.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:14,3477.0000,1326.0000,713836.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:14,3477.0000,1362.0000,713850.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:15,3476.0000,1386.0000,713836.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:15,3477.0000,1396.0000,713836.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:16,3477.0000,1490.0000,713770.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:16,3477.0000,1536.0000,713770.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:17,3477.0000,1548.0000,713772.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:17,3477.0000,1548.0000,713772.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:18,3476.0000,1552.0000,713772.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:18,3476.0000,1562.0000,713772.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:19,3476.0000,1574.0000,713766.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:19,3477.0000,1618.0000,713768.0000,713758.0000,3470.0000,3477.0000,3463.0000
20190610 09:00:20,3478.0000,1682.0000,713808.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:20,3471.0000,1850.0000,713784.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:21,3475.0000,1876.0000,713782.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:21,3475.0000,2006.0000,713858.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:22,3476.0000,2028.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:22,3475.0000,2034.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:23,3475.0000,2058.0000,713856.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:23,3475.0000,2072.0000,713860.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:24,3473.0000,2110.0000,713864.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:24,3473.0000,2110.0000,713864.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:25,3472.0000,2134.0000,713860.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:25,3472.0000,2134.0000,713860.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:26,3473.0000,2144.0000,713870.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:26,3473.0000,2148.0000,713872.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:27,3471.0000,2194.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:27,3471.0000,2242.0000,713840.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:28,3471.0000,2468.0000,713882.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:28,3469.0000,2476.0000,713884.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:29,3471.0000,2482.0000,713884.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:29,3471.0000,2676.0000,713838.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:30,3472.0000,2696.0000,713852.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:30,3472.0000,2748.0000,713904.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:31,3473.0000,2762.0000,713892.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:31,3474.0000,2766.0000,713894.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:32,3474.0000,2766.0000,713894.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:32,3473.0000,2788.0000,713890.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:33,3472.0000,2798.0000,713890.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:33,3474.0000,2810.0000,713878.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:34,3474.0000,2810.0000,713878.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:34,3471.0000,2832.0000,713870.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:35,3473.0000,2834.0000,713870.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:35,3473.0000,2834.0000,713870.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:36,3471.0000,2850.0000,713870.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:36,3472.0000,2856.0000,713864.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:37,3472.0000,2890.0000,713862.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:37,3472.0000,2964.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:38,3469.0000,2972.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:38,3469.0000,2972.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:39,3469.0000,2984.0000,713848.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:39,3470.0000,2998.0000,713854.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:40,3469.0000,3040.0000,713854.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:40,3470.0000,3054.0000,713846.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:41,3471.0000,3126.0000,713886.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:41,3471.0000,3126.0000,713886.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:42,3471.0000,3164.0000,713888.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:42,3472.0000,3284.0000,713834.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:43,3472.0000,3322.0000,713834.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:43,3471.0000,3324.0000,713836.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:44,3472.0000,3326.0000,713836.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:44,3472.0000,3326.0000,713836.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:45,3472.0000,3478.0000,713840.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:45,3472.0000,3478.0000,713840.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:46,3471.0000,3498.0000,713840.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:46,3471.0000,3498.0000,713840.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:47,3471.0000,3498.0000,713840.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:47,3472.0000,3500.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:48,3472.0000,3518.0000,713846.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:48,3473.0000,3522.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:49,3473.0000,3522.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:49,3473.0000,3522.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:50,3473.0000,3524.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:50,3473.0000,3524.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:51,3473.0000,3524.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:51,3473.0000,3524.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:52,3473.0000,3532.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:52,3473.0000,3532.0000,713842.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:53,3472.0000,3554.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:53,3473.0000,3582.0000,713846.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:54,3472.0000,3626.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:54,3473.0000,3628.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:55,3473.0000,3630.0000,713846.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:55,3472.0000,3632.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:56,3471.0000,3842.0000,713844.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:56,3471.0000,3856.0000,713858.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:57,3471.0000,3914.0000,713892.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:57,3471.0000,4068.0000,714032.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:58,3471.0000,4068.0000,714032.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:58,3471.0000,4068.0000,714032.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:59,3471.0000,4072.0000,714036.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:00:59,3471.0000,4072.0000,714036.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:00,3471.0000,4074.0000,714034.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:00,3470.0000,4104.0000,714062.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:01,3470.0000,4128.0000,714070.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:01,3470.0000,4148.0000,714086.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:02,3471.0000,4178.0000,714074.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:02,3471.0000,4178.0000,714074.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:03,3469.0000,4182.0000,714076.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:04,3469.0000,4182.0000,714076.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:04,3469.0000,4182.0000,714076.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:05,3469.0000,4228.0000,714070.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:05,3470.0000,4230.0000,714072.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:06,3471.0000,4276.0000,714092.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:06,3471.0000,4276.0000,714092.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:07,3471.0000,4276.0000,714092.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:07,3469.0000,4358.0000,714032.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:08,3470.0000,4360.0000,714032.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:08,3470.0000,4372.0000,714038.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:09,3470.0000,4374.0000,714038.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:09,3470.0000,4374.0000,714038.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:10,3468.0000,4400.0000,714024.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:10,3468.0000,4400.0000,714024.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:11,3468.0000,4404.0000,714028.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:11,3468.0000,4412.0000,714034.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:12,3468.0000,4430.0000,714042.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:12,3469.0000,4476.0000,714058.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:13,3469.0000,4476.0000,714058.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:13,3467.0000,4562.0000,714080.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:14,3467.0000,4706.0000,714182.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:14,3469.0000,4736.0000,714182.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:15,3468.0000,4784.0000,714178.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:15,3470.0000,4794.0000,714188.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:16,3469.0000,4810.0000,714186.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:16,3469.0000,4892.0000,714158.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:17,3468.0000,5092.0000,714186.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:17,3468.0000,5278.0000,714256.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:18,3468.0000,5310.0000,714284.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:18,3468.0000,5380.0000,714250.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:19,3470.0000,5428.0000,714232.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:19,3471.0000,5494.0000,714284.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:20,3471.0000,5494.0000,714284.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:20,3471.0000,5494.0000,714284.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:21,3470.0000,5496.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:21,3470.0000,5496.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:22,3470.0000,5496.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:22,3470.0000,5496.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:23,3470.0000,5496.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:23,3470.0000,5496.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:24,3470.0000,5496.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:24,3471.0000,5500.0000,714288.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:25,3471.0000,5500.0000,714288.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:25,3471.0000,5500.0000,714288.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:26,3471.0000,5500.0000,714288.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:26,3471.0000,5500.0000,714288.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:27,3471.0000,5500.0000,714288.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:27,3471.0000,5502.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:28,3470.0000,5506.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:28,3470.0000,5506.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:29,3470.0000,5506.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:29,3470.0000,5506.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:30,3470.0000,5506.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:30,3470.0000,5506.0000,714286.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:31,3471.0000,5510.0000,714282.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:32,3471.0000,5510.0000,714282.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:32,3471.0000,5510.0000,714282.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:33,3472.0000,5516.0000,714280.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:33,3472.0000,5516.0000,714280.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:34,3473.0000,5518.0000,714280.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:34,3473.0000,5520.0000,714280.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:35,3473.0000,5522.0000,714282.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:35,3474.0000,5530.0000,714280.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:36,3472.0000,5550.0000,714266.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:36,3474.0000,5562.0000,714266.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:37,3473.0000,5576.0000,714254.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:37,3472.0000,5594.0000,714238.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:38,3472.0000,5600.0000,714238.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:38,3472.0000,5600.0000,714238.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:39,3473.0000,5602.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:39,3473.0000,5602.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:40,3473.0000,5604.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:40,3473.0000,5604.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:41,3473.0000,5612.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:41,3473.0000,5612.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:42,3473.0000,5614.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:42,3473.0000,5614.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:43,3472.0000,5616.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:43,3473.0000,5620.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:44,3473.0000,5622.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:44,3472.0000,5630.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:45,3472.0000,5632.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:45,3472.0000,5634.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:46,3472.0000,5642.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:46,3472.0000,5642.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:47,3472.0000,5642.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:47,3472.0000,5642.0000,714236.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:48,3472.0000,5644.0000,714234.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:48,3474.0000,5674.0000,714210.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:49,3474.0000,5674.0000,714210.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:49,3472.0000,5710.0000,714188.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:50,3473.0000,5780.0000,714170.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:50,3472.0000,5784.0000,714166.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:51,3472.0000,5784.0000,714166.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:51,3472.0000,5784.0000,714166.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:52,3474.0000,5798.0000,714174.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:52,3473.0000,5802.0000,714174.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:53,3473.0000,5812.0000,714184.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:53,3467.0000,6228.0000,714410.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:54,3472.0000,6292.0000,714430.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:54,3472.0000,6320.0000,714438.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:55,3472.0000,6420.0000,714438.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:55,3472.0000,6422.0000,714438.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:56,3472.0000,6434.0000,714426.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:56,3472.0000,6434.0000,714426.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:57,3473.0000,6436.0000,714426.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:57,3473.0000,6456.0000,714422.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:58,3474.0000,6490.0000,714418.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:58,3474.0000,6490.0000,714418.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:59,3470.0000,6892.0000,714730.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:01:59,3470.0000,6958.0000,714738.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:00,3470.0000,6982.0000,714740.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:00,3472.0000,7008.0000,714720.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:01,3473.0000,7020.0000,714724.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:01,3473.0000,7068.0000,714724.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:02,3473.0000,7096.0000,714696.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:02,3473.0000,7096.0000,714696.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:03,3473.0000,7096.0000,714696.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:03,3473.0000,7096.0000,714696.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:04,3473.0000,7096.0000,714696.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:04,3473.0000,7096.0000,714696.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:05,3473.0000,7100.0000,714696.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:05,3470.0000,7502.0000,714954.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:06,3473.0000,7522.0000,714934.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:06,3471.0000,7524.0000,714934.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:07,3472.0000,7528.0000,714932.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:07,3472.0000,7528.0000,714932.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:08,3472.0000,7532.0000,714930.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:08,3472.0000,7532.0000,714930.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:09,3472.0000,7534.0000,714930.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:09,3472.0000,7646.0000,714840.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:10,3472.0000,7686.0000,714838.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:10,3472.0000,7686.0000,714838.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:11,3472.0000,7686.0000,714838.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:11,3471.0000,8102.0000,715066.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:12,3471.0000,8220.0000,715056.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:12,3472.0000,8246.0000,715050.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:13,3472.0000,8262.0000,715042.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:13,3473.0000,8364.0000,714948.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:14,3473.0000,8364.0000,714948.0000,713758.0000,3470.0000,3478.0000,3463.0000
20190610 09:02:14,3471.0000,8372.0000,714944.0000,713758.0000,3470.0000,3478.0000,3463.0000
